,index,temp,dew_point_temp,rel_hum,wind_speed,visibility,press,wind_chill,daily_demand,hmdxx,temp_min,temp_max,temp_mean,temp_median,dew_point_temp_min,dew_point_temp_max,dew_point_temp_mean,dew_point_temp_median,rel_hum_min,rel_hum_max,rel_hum_mean,rel_hum_median,visibility_min,visibility_max,visibility_mean,visibility_median,press_min,press_max,press_mean,press_median,hmdxx_min,hmdxx_max,hmdxx_mean,hmdxx_median,week_of_year,day_of_week,year,month,day,demand_rolling_mean_3,demand_rolling_std_7,temp_roll_mean,temp_roll_std,rel_hum_roll_mean,rel_hum_roll_std,demand_lag_1,rel_hum_lag_1,wind_speed_lag_1,demand_lag_2,rel_hum_lag_2,wind_speed_lag_2,demand_lag_3,rel_hum_lag_3,wind_speed_lag_3,demand_lag_4,rel_hum_lag_4,wind_speed_lag_4,demand_lag_5,rel_hum_lag_5,wind_speed_lag_5,demand_lag_6,rel_hum_lag_6,wind_speed_lag_6,demand_lag_7,rel_hum_lag_7,wind_speed_lag_7,temp_humidity_interaction,temp_wind_speed_interaction
5142,5142,-4.295833333333333,-9.704166666666667,66.375,42.583333333333336,19.0875,98.07708333333332,-18.05555555555556,19344.791666666668,-7.851922340446208,-9.1,7.0,-4.295833333333333,-7.95,-16.7,5.7,-9.704166666666667,-14.3,50.0,93.0,66.375,61.5,4.8,24.1,19.0875,24.1,96.07,100.12,98.0770833333333,98.215,-13.51243615469408,6.532266757097419,-7.851922340446208,-12.480212496359304,1,3,1970,1,1,18817.180555555555,953.0986216317032,-3.9458333333333333,4.415257899014794,73.98809523809526,6.455362860140558,18382.45833333333,80.875,13.291666666666666,18724.291666666668,76.54166666666667,7.75,17129.791666666668,82.41666666666667,3.25,17766.041666666668,74.95833333333333,6.25,19559.58333333333,67.125,24.08333333333333,19635.291666666668,69.625,11.083333333333334,19671.20833333333,65.08333333333333,23.5,-285.1359375,-182.9309027777778
5143,5143,-7.479166666666667,-13.683333333333332,61.583333333333336,12.541666666666666,23.76666666666667,101.04666666666668,-13.318181818181818,19526.041666666668,-11.83552192345445,-10.9,-4.6,-7.479166666666667,-6.65,-15.9,-10.5,-13.683333333333332,-14.15,47.0,73.0,61.583333333333336,62.5,16.1,24.1,23.76666666666667,24.1,100.26,101.43,101.04666666666668,101.215,-15.46004469344664,-8.82425782670066,-11.83552192345445,-11.089842103766678,1,3,1970,1,1,19084.43055555556,934.9763132114997,-3.8279761904761904,4.288728575114427,72.83928571428571,7.912368298426549,19344.791666666668,66.375,42.583333333333336,18382.45833333333,80.875,13.291666666666666,18724.291666666668,76.54166666666667,7.75,17129.791666666668,82.41666666666667,3.25,17766.041666666668,74.95833333333333,6.25,19559.58333333333,67.125,24.08333333333333,19635.291666666668,69.625,11.083333333333334,-460.5920138888889,-93.80121527777777
5144,5144,-2.0875,-4.170833333333333,85.83333333333333,22.166666666666668,7.45,99.50666666666666,-8.125,19352.041666666668,-5.1154442468855,-4.8,-0.5,-2.0875,-2.1,-9.7,-1.5,-4.170833333333333,-3.6,69.0,93.0,85.83333333333333,88.0,0.8,24.1,7.45,2.4,98.73,100.84,99.50666666666666,99.325,-8.721393065773547,-3.015449322917254,-5.1154442468855,-5.052946337754769,1,3,1970,1,1,19407.625000000004,903.4668149491257,-2.9345238095238093,3.8172243908712473,75.51190476190477,8.773306074160166,19526.041666666668,61.583333333333336,12.541666666666666,19344.791666666668,66.375,42.583333333333336,18382.45833333333,80.875,13.291666666666666,18724.291666666668,76.54166666666667,7.75,17129.791666666668,82.41666666666667,3.25,17766.041666666668,74.95833333333333,6.25,19559.58333333333,67.125,24.08333333333333,-179.17708333333331,-46.27291666666667
5145,5145,-1.3416666666666668,-4.595833333333333,78.66666666666667,15.458333333333334,17.433333333333334,99.70041666666668,-5.916666666666667,17331.25,-4.478337691749189,-3.8,-0.2,-1.3416666666666668,-1.1,-6.0,-3.1,-4.595833333333333,-4.5,73.0,87.0,78.66666666666667,78.5,11.3,19.3,17.433333333333334,19.3,98.96,99.94,99.70041666666668,99.82,-7.132913776389783,-3.054268274643825,-4.478337691749189,-4.364648481108056,1,3,1970,1,1,18736.444444444445,982.1668316037443,-2.2964285714285713,3.625269329530992,76.04166666666666,8.845968426769518,19352.041666666668,85.83333333333333,22.166666666666668,19526.041666666668,61.583333333333336,12.541666666666666,19344.791666666668,66.375,42.583333333333336,18382.45833333333,80.875,13.291666666666666,18724.291666666668,76.54166666666667,7.75,17129.791666666668,82.41666666666667,3.25,17766.041666666668,74.95833333333333,6.25,-105.54444444444447,-20.739930555555556
5146,5146,-0.4041666666666666,-4.466666666666667,74.33333333333333,7.625,17.691666666666666,100.13625,-4.363636363636363,16609.083333333332,-3.5197434595714903,-2.0,0.9,-0.4041666666666666,-0.35,-5.1,-3.6,-4.466666666666667,-4.5,64.0,85.0,74.33333333333333,76.0,8.0,24.1,17.691666666666666,16.1,99.88,100.44,100.13625,100.19,-5.067068020145811,-2.240624156935152,-3.5197434595714903,-3.4069605404172774,1,3,1970,1,1,17764.125,1117.3267785401931,-1.925,3.673543110061374,74.88690476190477,8.39097130676158,17331.25,78.66666666666667,15.458333333333334,19352.041666666668,85.83333333333333,22.166666666666668,19526.041666666668,61.583333333333336,12.541666666666666,19344.791666666668,66.375,42.583333333333336,18382.45833333333,80.875,13.291666666666666,18724.291666666668,76.54166666666667,7.75,17129.791666666668,82.41666666666667,3.25,-30.04305555555555,-3.081770833333333
5147,5147,0.8958333333333334,-1.9291666666666665,81.5,14.791666666666666,13.570833333333333,99.95208333333332,-4.333333333333333,18309.25,-1.6949440618897442,-1.5,2.4,0.8958333333333334,1.65,-4.8,1.0,-1.9291666666666665,-1.75,74.0,92.0,81.5,82.0,4.0,24.1,13.570833333333333,12.9,99.14,100.37,99.9520833333333,100.07,-4.6766626296849,0.29092523906591,-1.6949440618897442,-0.8168590295211146,1,3,1970,1,1,17416.527777777777,1112.4077468289383,-1.4553571428571428,3.8114932750101618,75.59523809523809,8.755313012815535,16609.083333333332,74.33333333333333,7.625,17331.25,78.66666666666667,15.458333333333334,19352.041666666668,85.83333333333333,22.166666666666668,19526.041666666668,61.583333333333336,12.541666666666666,19344.791666666668,66.375,42.583333333333336,18382.45833333333,80.875,13.291666666666666,18724.291666666668,76.54166666666667,7.75,73.01041666666667,13.250868055555555
5149,5149,-1.5416666666666667,-3.341666666666667,87.54166666666667,17.791666666666668,3.475,98.4175,-6.826086956521739,18818.666666666668,-4.431530012939059,-3.8,0.2,-1.5416666666666667,-1.7,-5.9,-1.1,-3.341666666666667,-3.8,81.0,93.0,87.54166666666667,87.0,0.2,12.9,3.475,1.6,97.89,98.99,98.4175,98.505,-7.166354112898819,-2.524981807630465,-4.431530012939059,-4.7914999533257445,1,3,1970,1,1,18418.958333333332,1057.1907966974024,-1.3309523809523809,3.162715789320806,79.69642857142857,9.455264868323445,18128.95833333333,88.41666666666667,11.833333333333334,18309.25,81.5,14.791666666666666,16609.083333333332,74.33333333333333,7.625,17331.25,78.66666666666667,15.458333333333334,19352.041666666668,85.83333333333333,22.166666666666668,19526.041666666668,61.583333333333336,12.541666666666666,19344.791666666668,66.375,42.583333333333336,-134.96006944444446,-27.428819444444446
5150,5150,-5.945833333333333,-9.55,75.83333333333333,16.5,17.6125,98.83916666666666,-12.08695652173913,18730.875,-9.840659974723168,-8.3,-2.8,-5.945833333333333,-6.1,-11.7,-6.8,-9.55,-9.55,65.0,86.0,75.83333333333333,77.5,0.4,24.1,17.6125,24.1,98.07,99.3,98.83916666666666,99.07,-12.459266203625871,-6.547758856439964,-9.840659974723168,-10.037208823408534,1,3,1970,1,1,18559.5,939.1883673426927,-1.111904761904762,2.6825777798549533,81.73214285714286,5.689794365407786,18818.666666666668,87.54166666666667,17.791666666666668,18128.95833333333,88.41666666666667,11.833333333333334,18309.25,81.5,14.791666666666666,16609.083333333332,74.33333333333333,7.625,17331.25,78.66666666666667,15.458333333333334,19352.041666666668,85.83333333333333,22.166666666666668,19526.041666666668,61.583333333333336,12.541666666666666,-450.89236111111103,-98.10624999999999
5151,5151,-2.558333333333333,-5.683333333333334,79.125,5.041666666666667,14.1,99.26583333333332,-4.588235294117647,18550.916666666668,-5.862398267388289,-4.7,-0.5,-2.558333333333333,-2.2,-8.7,-2.7,-5.683333333333334,-5.15,71.0,87.0,79.125,79.5,4.0,24.1,14.1,11.3,99.17,99.35,99.26583333333332,99.27,-8.447758856439965,-3.57291445626248,-5.862398267388289,-5.402997011729816,1,3,1970,1,1,18700.15277777778,813.3538400741259,-1.1791666666666667,2.7168008658056677,80.77380952380952,5.443515571069748,18730.875,75.83333333333333,16.5,18818.666666666668,87.54166666666667,17.791666666666668,18128.95833333333,88.41666666666667,11.833333333333334,18309.25,81.5,14.791666666666666,16609.083333333332,74.33333333333333,7.625,17331.25,78.66666666666667,15.458333333333334,19352.041666666668,85.83333333333333,22.166666666666668,-202.428125,-12.898263888888888
5152,5152,0.4291666666666667,-1.4208333333333334,87.54166666666667,14.416666666666666,8.729166666666666,98.67666666666666,-3.6666666666666665,17087.0,-2.0552782039438817,-1.1,2.1,0.4291666666666667,0.45,-3.7,0.6,-1.4208333333333334,-1.15,72.0,94.0,87.54166666666667,89.5,0.6,24.1,8.729166666666666,7.2,98.25,99.31,98.67666666666666,98.6,-4.052946337754769,-0.0139914297791738,-2.0552782039438817,-2.04367070643685,1,3,1970,1,1,18122.93055555556,854.4505085400062,-0.9261904761904761,2.7808389878215674,82.04166666666667,5.886464385601427,18550.916666666668,79.125,5.041666666666667,18730.875,75.83333333333333,16.5,18818.666666666668,87.54166666666667,17.791666666666668,18128.95833333333,88.41666666666667,11.833333333333334,18309.25,81.5,14.791666666666666,16609.083333333332,74.33333333333333,7.625,17331.25,78.66666666666667,15.458333333333334,37.56996527777778,6.187152777777778
5153,5153,-9.316666666666666,-14.316666666666668,67.20833333333333,43.25,19.95416666666667,98.70458333333332,-20.166666666666668,17508.375,-13.57916659293234,-16.2,-0.5,-9.316666666666666,-10.5,-22.0,-3.9,-14.316666666666668,-15.85,54.0,87.0,67.20833333333333,64.0,4.8,24.1,19.95416666666667,24.1,97.97,99.75,98.70458333333332,98.5,-21.158662139277503,-3.70409458892166,-13.57916659293234,-15.103086182124484,1,3,1970,1,1,17715.43055555556,647.0073421737163,-2.199404761904762,4.18685348005993,81.02380952380952,7.759509441483956,17087.0,87.54166666666667,14.416666666666666,18550.916666666668,79.125,5.041666666666667,18730.875,75.83333333333333,16.5,18818.666666666668,87.54166666666667,17.791666666666668,18128.95833333333,88.41666666666667,11.833333333333334,18309.25,81.5,14.791666666666666,16609.083333333332,74.33333333333333,7.625,-626.1576388888889,-402.9458333333333
5154,5154,-13.925,-18.7375,66.91666666666667,29.20833333333333,21.42916666666667,100.33833333333332,-24.33333333333333,20254.95833333333,-18.66979305577721,-18.2,-9.3,-13.925000000000002,-14.3,-22.8,-14.4,-18.7375,-18.6,60.0,71.0,66.91666666666667,67.0,6.4,24.1,21.42916666666667,24.1,99.79,100.74,100.33833333333332,100.405,-23.198421787068263,-13.730773549408395,-18.66979305577721,-19.062152772549783,1,3,1970,1,1,18283.44444444444,1027.1038586602983,-4.316666666666666,5.798102439431872,78.94047619047618,9.39559026363485,17508.375,67.20833333333333,43.25,17087.0,87.54166666666667,14.416666666666666,18550.916666666668,79.125,5.041666666666667,18730.875,75.83333333333333,16.5,18818.666666666668,87.54166666666667,17.791666666666668,18128.95833333333,88.41666666666667,11.833333333333334,18309.25,81.5,14.791666666666666,-931.8145833333334,-406.7260416666666
5155,5155,-10.7,-13.504166666666668,79.75,13.416666666666666,11.2625,100.0975,-16.583333333333332,20503.666666666668,-14.995506652987286,-14.4,-4.1,-10.699999999999998,-10.0,-18.5,-5.7,-13.504166666666668,-12.65,69.0,89.0,79.75,79.5,0.2,24.1,11.262499999999998,3.4,98.62,100.79,100.0975,100.41,-19.09018617268105,-7.432913776389784,-14.995506652987286,-14.245155648708058,1,3,1970,1,1,19422.333333333332,1270.5767172605092,-6.222619047619048,5.3010676865818604,77.70238095238096,8.463546169107152,20254.95833333333,66.91666666666667,29.20833333333333,17508.375,67.20833333333333,43.25,17087.0,87.54166666666667,14.416666666666666,18550.916666666668,79.125,5.041666666666667,18730.875,75.83333333333333,16.5,18818.666666666668,87.54166666666667,17.791666666666668,18128.95833333333,88.41666666666667,11.833333333333334,-853.3249999999999,-143.5583333333333
5156,5156,-6.6625000000000005,-10.6875,73.66666666666667,14.458333333333334,20.8875,98.76458333333332,-12.521739130434783,19495.0,-10.689892651458557,-9.2,-3.8,-6.6625000000000005,-6.25,-12.6,-5.4,-10.6875,-11.15,60.0,92.0,73.66666666666667,73.0,2.0,24.1,20.8875,24.1,98.29,99.27,98.7645833333333,98.795,-13.455717277936492,-7.081889628603872,-10.689892651458557,-10.256017130207434,1,3,1970,1,1,20084.541666666668,1299.4643277217053,-6.954166666666666,4.8843962153869445,75.72023809523809,7.323056019920623,20503.666666666668,79.75,13.416666666666666,20254.95833333333,66.91666666666667,29.20833333333333,17508.375,67.20833333333333,43.25,17087.0,87.54166666666667,14.416666666666666,18550.916666666668,79.125,5.041666666666667,18730.875,75.83333333333333,16.5,18818.666666666668,87.54166666666667,17.791666666666668,-490.80416666666673,-96.32864583333334
5157,5157,-3.75,-9.0375,67.16666666666667,17.25,23.9,99.47,-9.333333333333334,19080.166666666668,-7.578213449325887,-6.8,-0.7,-3.75,-3.4000000000000004,-10.9,-6.6,-9.0375,-9.25,53.0,76.0,67.16666666666667,67.0,19.3,24.1,23.899999999999995,24.1,99.08,99.73,99.46999999999998,99.48,-10.868153431133027,-4.1956282352255725,-7.578213449325886,-7.236541861976287,1,3,1970,1,1,19692.94444444445,1299.6768410343773,-6.64047619047619,5.028337933585617,74.48214285714286,8.001911560641982,19495.0,73.66666666666667,14.458333333333334,20503.666666666668,79.75,13.416666666666666,20254.95833333333,66.91666666666667,29.20833333333333,17508.375,67.20833333333333,43.25,17087.0,87.54166666666667,14.416666666666666,18550.916666666668,79.125,5.041666666666667,18730.875,75.83333333333333,16.5,-251.87500000000003,-64.6875
5158,5158,-5.283333333333333,-11.0375,64.20833333333333,22.375,22.5,99.81416666666668,-12.291666666666666,18926.291666666668,-9.308753812671538,-9.5,-0.5,-5.283333333333333,-6.0,-15.3,-4.5,-11.0375,-12.4,54.0,81.0,64.20833333333333,63.0,9.7,24.1,22.5,24.1,99.03,100.47,99.81416666666668,99.95,-14.010043671837323,-3.86635411289882,-9.308753812671537,-10.272620655216947,1,3,1970,1,1,19167.152777777777,1289.33755620064,-7.029761904761905,4.757839795242499,72.35119047619048,8.528304492290742,19080.166666666668,67.16666666666667,17.25,19495.0,73.66666666666667,14.458333333333334,20503.666666666668,79.75,13.416666666666666,20254.95833333333,66.91666666666667,29.20833333333333,17508.375,67.20833333333333,43.25,17087.0,87.54166666666667,14.416666666666666,18550.916666666668,79.125,5.041666666666667,-339.2340277777777,-118.21458333333334
5159,5159,-7.35,-13.925,60.125,11.166666666666666,24.100000000000005,100.34791666666666,-12.727272727272728,17579.875,-11.733781552152353,-11.1,-4.9,-7.349999999999999,-7.05,-15.8,-12.2,-13.925000000000002,-13.95,46.0,72.0,60.125,61.0,24.1,24.1,24.100000000000005,24.1,99.86,100.52,100.34791666666666,100.44,-15.651864494107995,-9.36540387966144,-11.733781552152353,-11.36956753146112,1,3,1970,1,1,18528.777777777777,1177.368881715087,-8.141071428571427,3.4555296772747313,68.43452380952381,6.425717694047879,18926.291666666668,64.20833333333333,22.375,19080.166666666668,67.16666666666667,17.25,19495.0,73.66666666666667,14.458333333333334,20503.666666666668,79.75,13.416666666666666,20254.95833333333,66.91666666666667,29.20833333333333,17508.375,67.20833333333333,43.25,17087.0,87.54166666666667,14.416666666666666,-441.91875,-82.07499999999999
5160,5160,-2.254166666666667,-4.404166666666667,85.20833333333333,7.791666666666667,14.391666666666667,98.4825,-11.0,16966.166666666668,-5.068962464476839,-11.0,5.3,-2.254166666666667,-0.15,-14.1,4.3,-4.404166666666667,-1.7999999999999998,67.0,96.0,85.20833333333333,85.0,1.0,24.1,14.391666666666667,14.5,97.11,99.75,98.4825,98.66,-15.403166442704745,4.257140371635439,-5.068962464476839,-2.7291408853970864,1,3,1970,1,1,17824.111111111113,1306.438024681893,-7.132142857142858,4.037164383973598,71.00595238095238,8.95647359802781,17579.875,60.125,11.166666666666666,18926.291666666668,64.20833333333333,22.375,19080.166666666668,67.16666666666667,17.25,19495.0,73.66666666666667,14.458333333333334,20503.666666666668,79.75,13.416666666666666,20254.95833333333,66.91666666666667,29.20833333333333,17508.375,67.20833333333333,43.25,-192.07378472222223,-17.56371527777778
5161,5161,1.7666666666666666,-1.8916666666666664,77.29166666666667,28.375,19.53333333333333,97.6575,-7.2,17152.208333333332,-0.7482463334621735,-2.5,5.7,1.7666666666666666,1.7,-7.1,5.7,-1.8916666666666664,-2.75,63.0,100.0,77.29166666666667,72.5,0.4,24.1,19.53333333333333,24.1,96.94,98.17,97.65749999999998,97.815,-6.057648090632978,5.23226675709742,-0.7482463334621735,-1.1238626561219578,1,3,1970,1,1,17232.75,1324.9485130882144,-4.890476190476191,3.9929645262222877,72.48809523809524,9.025161403531076,16966.166666666668,85.20833333333333,7.791666666666667,17579.875,60.125,11.166666666666666,18926.291666666668,64.20833333333333,22.375,19080.166666666668,67.16666666666667,17.25,19495.0,73.66666666666667,14.458333333333334,20503.666666666668,79.75,13.416666666666666,20254.95833333333,66.91666666666667,29.20833333333333,136.54861111111111,50.12916666666666
5162,5162,-7.179166666666667,-12.029166666666669,68.45833333333333,31.166666666666668,20.541666666666668,98.73958333333331,-15.791666666666666,19052.291666666668,-11.364472276391323,-9.2,-3.4,-7.179166666666667,-7.3,-14.7,-9.0,-12.029166666666669,-11.75,62.0,78.0,68.45833333333333,66.5,2.0,24.1,20.541666666666668,24.1,98.2,99.26,98.73958333333331,98.69,-13.648844473136569,-7.229865658393703,-11.364472276391323,-11.530857377087711,1,3,1970,1,1,17723.55555555556,1049.3399152663305,-4.3875,3.300990662187569,70.875,8.505002612841722,17152.208333333332,77.29166666666667,28.375,16966.166666666668,85.20833333333333,7.791666666666667,17579.875,60.125,11.166666666666666,18926.291666666668,64.20833333333333,22.375,19080.166666666668,67.16666666666667,17.25,19495.0,73.66666666666667,14.458333333333334,20503.666666666668,79.75,13.416666666666666,-491.4737847222222,-223.75069444444446
5163,5163,-9.55,-15.025,64.75,20.58333333333333,24.100000000000005,99.74208333333333,-17.083333333333332,19437.166666666668,-14.029928500865616,-12.7,-6.8,-9.55,-9.45,-17.4,-12.1,-15.025,-15.05,50.0,73.0,64.75,68.0,24.1,24.1,24.100000000000005,24.1,99.21,100.49,99.74208333333333,99.72,-17.361034458717796,-11.212436154694078,-14.029928500865616,-13.97551320214624,1,3,1970,1,1,18547.222222222223,1038.7366027985013,-4.8,3.7785341869367124,69.60119047619047,8.683072650932779,19052.291666666668,68.45833333333333,31.166666666666668,17152.208333333332,77.29166666666667,28.375,16966.166666666668,85.20833333333333,7.791666666666667,17579.875,60.125,11.166666666666666,18926.291666666668,64.20833333333333,22.375,19080.166666666668,67.16666666666667,17.25,19495.0,73.66666666666667,14.458333333333334,-618.3625000000001,-196.5708333333333
5164,5164,-8.670833333333333,-14.979166666666666,61.125,12.791666666666666,24.100000000000005,100.55666666666669,-15.0,19438.70833333333,-13.151037374075566,-13.3,-6.1,-8.670833333333333,-7.35,-16.8,-13.9,-14.979166666666666,-14.7,49.0,76.0,61.125,58.0,24.1,24.1,24.100000000000005,24.1,100.06,100.82,100.55666666666669,100.59,-17.915637374103127,-10.530773549408398,-13.151037374075566,-11.785108620964465,1,3,1970,1,1,19309.388888888887,1090.3996173327866,-5.50297619047619,4.001781803874078,68.73809523809523,9.247331768746688,19437.166666666668,64.75,20.58333333333333,19052.291666666668,68.45833333333333,31.166666666666668,17152.208333333332,77.29166666666667,28.375,16966.166666666668,85.20833333333333,7.791666666666667,17579.875,60.125,11.166666666666666,18926.291666666668,64.20833333333333,22.375,19080.166666666668,67.16666666666667,17.25,-530.0046874999999,-110.9144097222222
5165,5165,-5.5125,-10.495833333333334,68.29166666666667,10.916666666666666,21.070833333333336,99.47708333333333,-10.0,18975.83333333333,-9.524026894645049,-8.3,-2.3,-5.5125,-6.4,-13.9,-8.2,-10.495833333333334,-10.75,57.0,82.0,68.29166666666667,68.0,2.0,24.1,21.070833333333336,24.1,99.25,99.98,99.47708333333333,99.415,-12.684422791906924,-6.102878575438428,-9.524026894645049,-10.462190414698474,1,3,1970,1,1,19283.902777777777,1094.8043045575623,-5.535714285714286,4.000622678054864,69.32142857142857,9.040441362370336,19438.70833333333,61.125,12.791666666666666,19437.166666666668,64.75,20.58333333333333,19052.291666666668,68.45833333333333,31.166666666666668,17152.208333333332,77.29166666666667,28.375,16966.166666666668,85.20833333333333,7.791666666666667,17579.875,60.125,11.166666666666666,18926.291666666668,64.20833333333333,22.375,-376.45781250000005,-60.178125
5166,5166,-5.6000000000000005,-11.35,64.95833333333333,10.125,24.100000000000005,99.63208333333334,-10.181818181818182,17347.041666666668,-9.712591554510032,-10.2,-1.2,-5.6000000000000005,-5.25,-13.7,-8.8,-11.35,-11.25,44.0,76.0,64.95833333333333,68.0,24.1,24.1,24.100000000000005,24.1,99.37,99.96,99.63208333333334,99.635,-14.56540387966144,-5.325707280403306,-9.712591554510032,-9.239936121291594,1,3,1970,1,1,18587.19444444444,1125.9659160239282,-5.285714285714286,3.922263183269777,70.01190476190476,8.381551966061485,18975.83333333333,68.29166666666667,10.916666666666666,19438.70833333333,61.125,12.791666666666666,19437.166666666668,64.75,20.58333333333333,19052.291666666668,68.45833333333333,31.166666666666668,17152.208333333332,77.29166666666667,28.375,16966.166666666668,85.20833333333333,7.791666666666667,17579.875,60.125,11.166666666666666,-363.76666666666665,-56.7
5167,5167,-4.3500000000000005,-9.641666666666667,67.25,12.291666666666666,23.36666666666667,99.71166666666666,-9.285714285714286,16737.375,-8.244439317605462,-9.0,0.7,-4.3500000000000005,-3.85,-12.7,-6.8,-9.641666666666667,-9.05,51.0,78.0,67.25,71.5,16.1,24.1,23.36666666666667,24.1,99.35,99.98,99.71166666666666,99.825,-13.234819937811416,-3.019616690174405,-8.24443931760546,-7.473135230976227,1,3,1970,1,1,17686.75,1174.7066696297422,-5.585119047619048,3.7274358624211317,67.44642857142857,5.03533315943028,17347.041666666668,64.95833333333333,10.125,18975.83333333333,68.29166666666667,10.916666666666666,19438.70833333333,61.125,12.791666666666666,19437.166666666668,64.75,20.58333333333333,19052.291666666668,68.45833333333333,31.166666666666668,17152.208333333332,77.29166666666667,28.375,16966.166666666668,85.20833333333333,7.791666666666667,-292.5375,-53.46875000000001
5168,5168,-2.325,-5.979166666666667,76.25,12.0,17.033333333333335,99.14875,-6.529411764705882,18404.541666666668,-5.685756701193674,-6.8,1.1,-2.325,-1.0,-9.2,-3.7,-5.979166666666667,-5.2,69.0,83.0,76.25,75.5,12.9,24.1,17.033333333333335,16.1,98.92,99.33,99.14875,99.16,-10.65647715951506,-1.891499953325744,-5.685756701193674,-4.238550957480221,1,3,1970,1,1,17496.319444444445,1059.4443039714722,-6.169642857142857,2.5016866003874956,67.29761904761905,4.700117498250201,16737.375,67.25,12.291666666666666,17347.041666666668,64.95833333333333,10.125,18975.83333333333,68.29166666666667,10.916666666666666,19438.70833333333,61.125,12.791666666666666,19437.166666666668,64.75,20.58333333333333,19052.291666666668,68.45833333333333,31.166666666666668,17152.208333333332,77.29166666666667,28.375,-177.28125,-27.900000000000002
5169,5169,-0.9291666666666668,-3.3541666666666665,83.58333333333333,14.958333333333334,6.8375,98.29833333333332,-6.1875,18567.20833333333,-3.818960305631345,-5.7,0.4,-0.9291666666666668,-0.7,-9.1,-1.8,-3.3541666666666665,-3.4,77.0,88.0,83.58333333333333,84.0,1.2,19.3,6.837500000000001,4.4,97.89,98.95,98.29833333333332,98.2,-9.54321806555887,-2.203557816992999,-3.818960305631345,-3.5138714853319657,1,3,1970,1,1,17903.041666666668,1031.6308843273405,-5.276785714285714,3.1201952480960182,69.45833333333333,7.7861314266196375,18404.541666666668,76.25,12.0,16737.375,67.25,12.291666666666666,17347.041666666668,64.95833333333333,10.125,18975.83333333333,68.29166666666667,10.916666666666666,19438.70833333333,61.125,12.791666666666666,19437.166666666668,64.75,20.58333333333333,19052.291666666668,68.45833333333333,31.166666666666668,-77.66284722222223,-13.898784722222224
5170,5170,-12.225,-18.291666666666668,60.75,31.58333333333333,24.100000000000005,98.78166666666668,-22.541666666666668,19497.25,-16.9487882006177,-15.2,-6.7,-12.225,-12.6,-21.3,-11.2,-18.291666666666668,-18.35,51.0,70.0,60.75,60.0,24.1,24.1,24.100000000000005,24.1,98.23,99.38,98.78166666666668,98.77,-20.12177937141521,-10.802931661215032,-16.9487882006177,-17.3653453287871,1,3,1970,1,1,18823.0,1041.7492490677384,-5.658928571428571,3.8168224044607206,68.88690476190476,8.317892440762053,18567.20833333333,83.58333333333333,14.958333333333334,18404.541666666668,76.25,12.0,16737.375,67.25,12.291666666666666,17347.041666666668,64.95833333333333,10.125,18975.83333333333,68.29166666666667,10.916666666666666,19438.70833333333,61.125,12.791666666666666,19437.166666666668,64.75,20.58333333333333,-742.6687499999999,-386.10624999999993
5171,5171,-14.245833333333332,-21.2375,55.833333333333336,11.875,24.100000000000005,100.07625,-22.05,19844.5,-19.158087166457356,-17.9,-9.9,-14.245833333333332,-14.85,-24.6,-19.1,-21.2375,-20.6,45.0,69.0,55.833333333333336,55.0,24.1,24.1,24.100000000000005,24.1,99.43,100.64,100.07625,100.165,-22.95793174042029,-14.717254095335289,-19.15808716645736,-19.776607977595496,1,3,1970,1,1,19302.98611111111,1116.2524525678596,-6.455357142857143,4.960377563127683,68.13095238095238,9.320875508132149,19497.25,60.75,31.58333333333333,18567.20833333333,83.58333333333333,14.958333333333334,18404.541666666668,76.25,12.0,16737.375,67.25,12.291666666666666,17347.041666666668,64.95833333333333,10.125,18975.83333333333,68.29166666666667,10.916666666666666,19438.70833333333,61.125,12.791666666666666,-795.3923611111111,-169.16927083333331
5172,5172,-6.808333333333334,-10.3,76.45833333333333,12.875,14.9,99.91958333333334,-11.125,19683.375,-10.624859487646129,-14.7,0.6,-6.808333333333334,-4.800000000000001,-19.7,-0.4,-10.3,-10.6,61.0,93.0,76.45833333333333,72.5,0.6,24.1,14.9,24.1,98.74,100.71,99.91958333333334,100.12,-19.529593691380107,-1.6608195559428085,-10.624859487646129,-8.647384216037427,1,3,1970,1,1,19675.041666666668,1197.5030853687233,-6.640476190476191,4.943477227272145,69.29761904761905,9.840934814125864,19844.5,55.833333333333336,11.875,19497.25,60.75,31.58333333333333,18567.20833333333,83.58333333333333,14.958333333333334,18404.541666666668,76.25,12.0,16737.375,67.25,12.291666666666666,17347.041666666668,64.95833333333333,10.125,18975.83333333333,68.29166666666667,10.916666666666666,-520.5538194444445,-87.65729166666667
