,temp_min,temp_max,temp_mean,temp_median,temp_max_hour,temp_min_hour,dew_point_temp_min,dew_point_temp_max,dew_point_temp_mean,dew_point_temp_median,dew_point_temp_max_hour,dew_point_temp_min_hour,rel_hum_min,rel_hum_max,rel_hum_mean,rel_hum_median,rel_hum_max_hour,rel_hum_min_hour,visibility_min,visibility_max,visibility_mean,visibility_median,visibility_max_hour,visibility_min_hour,press_min,press_max,press_mean,press_median,press_max_hour,press_min_hour,hmdxx_min,hmdxx_max,hmdxx_mean,hmdxx_median,hmdxx_max_hour,hmdxx_min_hour,sun_set,sun_rise,hourly_demand,day_of_week,week_of_year,year
2012-03-16,7.0,18.9,12.920833333333334,12.9,15.0,6.0,5.5,12.1,9.129166666666666,10.2,12.0,5.0,61.0,90.0,78.58333333333333,82.5,6.0,16.0,12.9,24.1,18.633333333333336,19.3,13.0,8.0,99.47,100.14,99.78916666666667,99.82,23.0,0.0,6.461809321858606,21.21214598440572,13.884358633414088,14.271459733489397,15.0,6.0,20.0,8.0,13094.0,4.0,11.0,2012.0
2012-03-17,5.7,11.0,7.9125000000000005,7.6,0.0,7.0,5.6,9.8,7.429166666666667,7.4,0.0,7.0,83.0,100.0,96.83333333333333,99.0,1.0,15.0,0.2,12.9,3.595833333333333,0.8,14.0,1.0,100.14,100.44,100.2675,100.245,9.0,18.0,5.196927861599427,12.18659283160245,8.109206223111089,7.6709549809410404,0.0,7.0,20.0,8.0,12262.0,5.0,11.0,2012.0
2012-03-18,7.2,18.3,11.1,10.899999999999999,13.0,4.0,7.2,11.2,8.533333333333333,8.1,13.0,4.0,62.0,100.0,85.58333333333333,84.0,0.0,14.0,0.2,24.1,13.233333333333334,17.700000000000003,13.0,0.0,99.75,100.12,99.95416666666667,100.03,0.0,18.0,7.289632072129234,20.15311469660375,11.74878059632353,11.390872311251051,13.0,4.0,20.0,8.0,12582.0,6.0,11.0,2012.0
2012-03-19,9.8,22.5,15.004166666666665,13.05,16.0,3.0,7.9,13.9,10.879166666666668,11.0,11.0,3.0,56.0,95.0,77.875,84.0,22.0,15.0,9.7,24.1,19.5,19.3,0.0,6.0,99.84,100.06,99.95375,99.955,23.0,0.0,10.167990967603892,25.463723173173268,16.750722556538356,14.659171599898903,16.0,3.0,20.0,8.0,13060.0,0.0,12.0,2012.0
2012-03-20,9.0,21.0,13.691666666666668,12.6,15.0,6.0,9.0,13.9,11.245833333333332,11.0,12.0,6.0,59.0,100.0,86.54166666666667,88.5,4.0,16.0,0.2,24.1,14.0,19.3,12.0,5.0,100.01,100.34,100.17125,100.18,10.0,1.0,9.830320445040835,24.076890203170525,15.594969121527468,14.332750872883006,15.0,6.0,20.0,8.0,13003.0,1.0,12.0,2012.0
2012-03-21,10.0,22.7,15.3125,13.55,16.0,4.0,9.2,14.4,11.679166666666667,11.25,15.0,4.0,59.0,95.0,80.33333333333333,86.5,4.0,16.0,12.9,19.3,17.166666666666668,16.1,0.0,6.0,100.07,100.41,100.23375,100.26,9.0,16.0,10.917770214770412,26.243121089697084,17.442071014838003,15.45350481546414,16.0,4.0,20.0,8.0,13133.0,2.0,12.0,2012.0
2012-03-22,10.4,25.5,18.091666666666665,18.299999999999997,14.0,3.0,9.3,15.2,12.808333333333332,13.3,14.0,3.0,53.0,94.0,73.08333333333333,72.5,2.0,14.0,16.1,24.1,18.7,19.3,21.0,0.0,99.86,100.14,100.0125,100.03,7.0,15.0,11.361896087269661,29.594429344589514,20.82746737319081,21.348849695957362,14.0,3.0,20.0,8.0,13081.0,3.0,12.0,2012.0
2012-03-23,12.6,17.3,15.195833333333333,14.9,16.0,10.0,0.5,13.1,6.541666666666667,6.3,2.0,23.0,35.0,86.0,58.708333333333336,57.0,4.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.67,100.2,99.94708333333334,99.99000000000001,9.0,23.0,12.618897396411327,18.88658804922023,15.237161380930354,15.073218077760075,0.0,22.0,20.0,8.0,12420.0,4.0,12.0,2012.0
2012-03-24,6.6,14.2,9.7875,10.45,0.0,20.0,-6.0,5.8,0.32083333333333325,0.19999999999999998,20.0,6.0,29.0,95.0,56.208333333333336,44.0,20.0,6.0,4.8,24.1,19.958333333333332,24.1,0.0,20.0,99.09,99.62,99.355,99.35499999999999,0.0,23.0,5.992620639282202,11.963253592442355,7.831560300932831,7.870324605397937,0.0,17.0,20.0,8.0,12557.0,5.0,12.0,2012.0
2012-03-25,5.6,19.3,11.320833333333333,9.45,16.0,23.0,-2.6,9.3,5.029166666666667,5.95,16.0,21.0,46.0,88.0,66.91666666666667,61.5,0.0,19.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.89,99.24,99.02083333333333,99.015,23.0,16.0,3.0402049809837424,20.261896087269662,10.743066125791168,8.751380095807688,16.0,23.0,20.0,8.0,12796.0,6.0,12.0,2012.0
2012-03-26,-2.4,4.5,0.5499999999999999,0.19999999999999998,0.0,7.0,-13.7,-0.9,-9.870833333333334,-11.1,0.0,19.0,34.0,68.0,46.5,44.0,0.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.31,100.75,100.29833333333333,100.49000000000001,23.0,0.0,-6.444551988423367,2.1211538981128797,-3.3310575805402998,-3.951018554186753,0.0,7.0,20.0,8.0,14116.0,0.0,13.0,2012.0
2012-03-27,-4.9,4.1,0.17916666666666667,1.95,15.0,6.0,-16.9,-1.0,-10.275,-12.25,23.0,9.0,29.0,75.0,46.916666666666664,43.5,23.0,9.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.11,100.87,100.36541666666666,100.735,8.0,23.0,-9.366652373358889,0.598010153317464,-3.6928814525024296,-1.9128968639790054,23.0,6.0,20.0,8.0,13568.0,1.0,13.0,2012.0
2012-03-28,3.7,18.6,10.483333333333333,9.0,12.0,0.0,-2.0,8.0,3.016666666666667,3.05,9.0,4.0,48.0,75.0,60.75,58.5,0.0,4.0,19.3,24.1,23.5,24.1,0.0,1.0,98.01,99.03,98.41208333333333,98.39,0.0,11.0,1.4391804440571918,18.767941076835868,9.237018396716689,7.393201542941915,12.0,0.0,20.0,8.0,13362.0,2.0,13.0,2012.0
2012-03-29,-0.2,4.6,2.9333333333333336,3.1,0.0,23.0,-5.6,0.1,-3.0500000000000003,-3.8,0.0,19.0,55.0,78.0,65.33333333333333,64.0,7.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.92,100.01,99.60875,99.755,21.0,0.0,-3.481889628603872,2.461135939569192,0.11464064984213422,0.45513080499146863,0.0,23.0,20.0,8.0,14082.0,3.0,13.0,2012.0
2012-03-30,-3.6,3.9,0.9458333333333333,1.7,11.0,5.0,-9.2,-3.0,-6.216666666666666,-6.1,23.0,16.0,41.0,83.0,60.5,58.5,5.0,15.0,4.8,24.1,21.095833333333335,24.1,0.0,20.0,99.28,99.99,99.67291666666667,99.785,0.0,23.0,-6.999340290494348,0.5006597095056522,-2.4622020505069058,-1.3993908135011746,11.0,5.0,20.0,8.0,13824.0,4.0,13.0,2012.0
2012-03-31,-0.1,7.7,3.375,3.45,14.0,0.0,-7.1,-0.4,-3.1125000000000003,-2.35,23.0,7.0,47.0,91.0,63.541666666666664,61.0,1.0,14.0,4.8,24.1,21.625,24.1,4.0,0.0,99.2,99.5,99.32833333333333,99.295,10.0,23.0,-2.703557816992999,4.906542962399909,0.5446061107103058,0.6377572534100899,14.0,0.0,20.0,7.0,12867.0,5.0,13.0,2012.0
2012-04-01,1.9,6.1,4.058333333333334,3.85,16.0,2.0,-2.3,4.1,1.6541666666666666,1.95,15.0,4.0,67.0,94.0,84.5,87.0,13.0,4.0,3.2,24.1,16.4125,19.3,0.0,12.0,98.46,99.15,98.8,98.825,0.0,15.0,-0.5705138886788781,5.0926206392822015,2.358604816321479,2.284240340641744,16.0,2.0,20.0,7.0,13181.0,6.0,13.0,2012.0
2012-04-02,1.2,12.1,6.0375000000000005,5.65,15.0,6.0,-12.6,1.1,-4.675,-3.9,0.0,17.0,18.0,89.0,52.833333333333336,39.5,0.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.99,99.65,99.4525,99.525,22.0,0.0,-1.2249818076304655,8.496947603606415,3.010372207761453,1.8659403463682964,15.0,6.0,20.0,7.0,13654.0,0.0,14.0,2012.0
2012-04-03,-0.1,10.9,6.3625,7.7,17.0,6.0,-9.7,-1.8,-5.779166666666666,-5.4,21.0,0.0,31.0,62.0,42.416666666666664,40.0,6.0,11.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.94,99.67,99.3725,99.57,4.0,22.0,-3.579854512828489,8.005863344454859,3.049558338362827,4.407425887388316,17.0,6.0,20.0,7.0,13569.0,1.0,14.0,2012.0
2012-04-04,2.2,10.7,6.954166666666667,7.5,11.0,5.0,-5.6,2.2,-2.2291666666666665,-2.15,8.0,19.0,33.0,77.0,53.833333333333336,52.5,6.0,14.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.84,99.17,98.94333333333333,98.92,23.0,8.0,-0.48936173872109423,8.906742869345022,4.332038080247665,4.669922816818633,10.0,5.0,20.0,7.0,13647.0,2.0,14.0,2012.0
2012-04-05,-0.3,8.6,3.6374999999999997,3.05,15.0,6.0,-6.1,-3.2,-4.7250000000000005,-4.8,15.0,21.0,43.0,69.0,55.0,55.5,6.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.19,99.81,99.52708333333334,99.55,23.0,0.0,-3.5472896099705733,5.725730819078628,0.4775142983282803,-0.028520463338214563,15.0,6.0,20.0,7.0,13377.0,3.0,14.0,2012.0
2012-04-06,0.3,11.3,5.55,5.199999999999999,15.0,5.0,-9.8,-3.0,-6.458333333333333,-6.199999999999999,3.0,19.0,24.0,74.0,44.833333333333336,36.0,3.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.83,100.24,100.06666666666666,100.09,10.0,0.0,-2.840624156935152,7.868122225999055,2.1177180047097157,1.6328540001343843,15.0,5.0,20.0,7.0,12756.0,4.0,14.0,2012.0
2012-04-07,0.4,15.2,8.079166666666667,8.100000000000001,15.0,3.0,-11.0,-4.3,-7.7875000000000005,-7.8,9.0,19.0,18.0,55.0,34.083333333333336,32.0,3.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.92,100.45,100.17916666666667,100.2,9.0,23.0,-3.21797905073677,11.642351909367022,4.432754499987929,4.635569066672864,15.0,3.0,20.0,7.0,12346.0,5.0,14.0,2012.0
2012-04-08,1.4,14.1,7.9375,7.85,13.0,6.0,-8.2,6.0,-3.4,-5.2,15.0,0.0,25.0,69.0,46.041666666666664,45.5,15.0,11.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.97,99.84,99.3175,99.175,0.0,15.0,-2.1880221097894808,11.431876124927804,5.138310432339751,5.53988762806212,13.0,6.0,20.0,7.0,12613.0,6.0,14.0,2012.0
2012-04-09,2.9,12.6,7.4875,7.0,14.0,6.0,-7.5,-3.1,-5.325,-5.45,6.0,16.0,25.0,65.0,42.0,40.0,6.0,14.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.48,98.97,98.63083333333333,98.58500000000001,0.0,15.0,0.045731725356175534,9.088706200926849,4.233437115196181,3.7994394789296413,14.0,6.0,20.0,7.0,13532.0,0.0,15.0,2012.0
2012-04-10,2.6,8.0,5.1125,5.1,12.0,5.0,-5.5,-1.1,-2.0458333333333334,-1.6,7.0,0.0,45.0,74.0,60.416666666666664,61.0,6.0,0.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.42,99.01,98.63416666666667,98.545,23.0,3.0,-0.0035578169929988412,5.310638261278905,2.487098969909441,2.0039652438813174,12.0,5.0,20.0,7.0,13941.0,1.0,15.0,2012.0
2012-04-11,2.6,9.6,5.754166666666666,5.5,14.0,0.0,-3.4,1.4,-0.7000000000000001,-0.4,12.0,21.0,47.0,84.0,64.45833333333333,60.0,3.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.02,99.97,99.50666666666666,99.555,22.0,0.0,0.17501819236953464,7.411874979910014,3.437444359541587,2.8736322271186134,14.0,0.0,20.0,7.0,13749.0,2.0,15.0,2012.0
2012-04-12,2.1,11.0,6.6875,6.65,14.0,5.0,-4.9,-1.2,-2.6125000000000003,-2.3,14.0,21.0,40.0,70.0,52.708333333333336,49.5,5.0,13.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.97,100.24,100.10125,100.09,9.0,16.0,-0.6729144562624794,8.55217713650508,3.940038867872019,3.8353908489160324,14.0,5.0,20.0,7.0,13693.0,3.0,15.0,2012.0
2012-04-13,1.0,16.3,8.545833333333333,8.8,16.0,4.0,-4.6,-0.4,-2.7416666666666667,-2.75,15.0,18.0,25.0,68.0,47.208333333333336,47.0,4.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,100.01,100.46,100.22958333333334,100.215,7.0,19.0,-2.085643801095403,13.425730819078629,5.776821763657348,6.1877640212600244,16.0,4.0,20.0,7.0,13033.0,4.0,15.0,2012.0
2012-04-14,4.5,15.9,10.454166666666667,11.149999999999999,16.0,5.0,-3.6,10.8,2.891666666666667,2.4,23.0,6.0,48.0,86.0,60.25,55.5,23.0,7.0,16.1,24.1,23.033333333333335,24.1,0.0,18.0,99.21,100.08,99.6125,99.67,0.0,23.0,1.6861370001633555,16.187231117169226,9.313804627642757,9.627539597735229,16.0,5.0,21.0,7.0,12398.0,5.0,15.0,2012.0
2012-04-15,12.0,19.4,14.958333333333334,13.6,17.0,5.0,10.5,15.2,12.862499999999999,12.600000000000001,17.0,5.0,76.0,95.0,87.625,89.0,9.0,16.0,4.8,24.1,12.816666666666668,11.3,15.0,9.0,98.9,99.2,99.05458333333333,99.06,7.0,15.0,13.51282307039232,23.494429344589513,17.725122447138336,16.12563820369879,17.0,5.0,21.0,7.0,12359.0,6.0,15.0,2012.0
2012-04-16,10.8,25.5,18.583333333333332,17.9,11.0,23.0,2.1,15.5,10.695833333333333,10.95,11.0,23.0,37.0,90.0,62.333333333333336,54.5,0.0,17.0,16.1,24.1,22.766666666666666,24.1,2.0,0.0,98.48,99.51,98.79083333333334,98.81,23.0,12.0,9.190587855287305,29.784722355441332,20.366968017246382,18.57095498094104,11.0,23.0,21.0,7.0,13071.0,0.0,16.0,2012.0
2012-04-17,0.9,10.4,6.704166666666667,6.800000000000001,16.0,23.0,-4.6,0.9,-2.095833333333333,-1.65,0.0,22.0,40.0,67.0,54.166666666666664,54.0,23.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.66,100.75,100.37166666666667,100.5,21.0,0.0,-2.240624156935152,7.764724704813685,4.07274404556571,4.285214140534858,0.0,23.0,21.0,7.0,13658.0,1.0,16.0,2012.0
2012-04-18,-1.9,9.0,3.8874999999999997,4.2,13.0,5.0,-5.3,-0.4,-3.3208333333333333,-3.5999999999999996,17.0,5.0,41.0,78.0,60.708333333333336,58.5,4.0,13.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.68,100.73,100.34291666666667,100.52,0.0,23.0,-5.164648481108055,6.315264444682336,1.0061968784441908,1.5741197209252002,16.0,5.0,21.0,7.0,13442.0,2.0,16.0,2012.0
2012-04-19,4.4,23.6,12.670833333333334,12.5,14.0,6.0,-0.4,8.4,4.3500000000000005,4.65,13.0,2.0,34.0,86.0,59.5,59.0,5.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.17,99.6,99.35916666666667,99.37,0.0,16.0,2.3632535924423554,23.967990967603892,11.816937248352746,11.72373553719046,14.0,1.0,21.0,7.0,13223.0,3.0,16.0,2012.0
2012-04-20,6.8,18.7,12.679166666666667,12.65,16.0,23.0,3.1,8.4,6.041666666666667,6.199999999999999,21.0,2.0,49.0,90.0,65.16666666666667,64.0,23.0,17.0,8.0,24.1,23.42916666666667,24.1,0.0,23.0,98.31,99.25,98.77958333333333,98.78999999999999,0.0,18.0,6.157763782095153,19.108744854074658,12.36660955569358,12.592228481977077,16.0,23.0,21.0,7.0,12964.0,4.0,16.0,2012.0
2012-04-21,3.1,7.6,5.3625,5.25,17.0,6.0,-0.5,3.6,1.4541666666666666,1.15,0.0,21.0,59.0,93.0,76.83333333333333,73.5,1.0,21.0,9.7,24.1,20.3,24.1,8.0,0.0,98.67,99.49,99.12875000000001,99.2,21.0,0.0,1.434511612291226,5.797440171251907,3.5820271235904926,3.6997878252141594,17.0,6.0,21.0,7.0,12758.0,5.0,16.0,2012.0
2012-04-22,3.7,9.3,5.9875,5.65,14.0,6.0,-5.0,1.2,-0.6749999999999999,-0.7,14.0,23.0,40.0,71.0,62.75,64.0,0.0,23.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.98,99.55,99.35458333333334,99.42,8.0,23.0,0.9685837957618255,7.44383818993543,3.675246101664431,3.5365719069143333,14.0,6.0,21.0,7.0,12671.0,6.0,16.0,2012.0
2012-04-23,2.0,7.8,4.3500000000000005,3.8499999999999996,0.0,19.0,-5.3,1.9,-1.5416666666666667,0.6,14.0,7.0,40.0,93.0,69.08333333333333,83.0,13.0,0.0,8.0,24.1,17.820833333333336,19.3,0.0,14.0,97.23,98.89,97.88,97.74,0.0,23.0,0.01283066978094416,4.570187695010132,1.8860997675393552,1.9941827051589085,0.0,19.0,21.0,7.0,13721.0,0.0,17.0,2012.0
2012-04-24,1.6,6.8,4.054166666666666,4.0,14.0,3.0,-0.4,2.9,0.6083333333333333,0.4,17.0,11.0,61.0,93.0,79.04166666666667,81.0,3.0,11.0,12.9,24.1,21.633333333333336,24.1,7.0,0.0,97.03,98.21,97.44291666666668,97.265,23.0,3.0,-0.5388640604308077,4.711043876552849,2.0475494252956548,1.962351036811362,14.0,5.0,21.0,7.0,13591.0,1.0,17.0,2012.0
2012-04-25,1.9,13.8,7.6375,8.35,16.0,2.0,-3.1,0.1,-1.4124999999999999,-1.5,23.0,19.0,36.0,76.0,54.916666666666664,54.5,1.0,13.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.26,98.99,98.76416666666667,98.89,20.0,0.0,-0.6817488554353641,11.611874979910015,5.148118992264876,6.053384566847878,16.0,2.0,21.0,7.0,13136.0,2.0,17.0,2012.0
2012-04-26,3.6,10.7,7.3500000000000005,7.35,14.0,23.0,-3.1,5.6,0.9625,0.8500000000000001,14.0,23.0,57.0,74.0,63.916666666666664,63.0,15.0,9.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.2,99.12,98.57791666666667,98.575,23.0,13.0,0.7457317253561757,10.196927861599427,5.464924438338621,5.4810824380327965,14.0,23.0,21.0,7.0,13602.0,3.0,17.0,2012.0
2012-04-27,0.7,8.5,3.766666666666667,3.0999999999999996,15.0,7.0,-10.0,-3.5,-5.883333333333333,-5.199999999999999,1.0,20.0,34.0,69.0,50.625,48.5,7.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.2,100.3,99.80916666666667,99.85,22.0,0.0,-2.3856438010954033,5.020145487171511,0.4225179148127129,-0.41981895796537017,15.0,7.0,21.0,7.0,13611.0,4.0,17.0,2012.0
2012-04-28,-1.2,9.4,4.129166666666666,4.1,14.0,5.0,-14.7,-4.1,-7.679166666666667,-7.3,17.0,20.0,22.0,68.0,44.208333333333336,39.5,6.0,20.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,100.13,100.56,100.32625,100.32,7.0,17.0,-4.772887554473796,6.151633501633198,0.5249430233239771,0.4801646420806396,17.0,5.0,21.0,7.0,12870.0,5.0,17.0,2012.0
2012-04-29,-0.6,13.9,6.8999999999999995,7.550000000000001,13.0,5.0,-11.0,-5.9,-8.450000000000001,-8.5,10.0,18.0,18.0,61.0,35.416666666666664,32.0,6.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,100.25,100.54,100.39166666666667,100.405,9.0,2.0,-4.347758856439964,10.452020052277815,3.1550199872017832,3.8330760700206303,13.0,5.0,21.0,7.0,12792.0,6.0,17.0,2012.0
2012-04-30,1.1,9.4,5.683333333333334,5.7,11.0,4.0,-8.1,4.6,-1.6375,-1.15,23.0,2.0,36.0,92.0,62.0,53.0,22.0,11.0,9.7,24.1,20.566666666666666,24.1,0.0,18.0,99.25,100.5,99.97041666666667,100.1,0.0,23.0,-2.5621435345686217,6.598010153317464,3.29037303200149,4.233143324662144,13.0,4.0,21.0,7.0,13549.0,0.0,18.0,2012.0
2012-05-01,5.8,14.0,9.983333333333333,10.25,16.0,0.0,4.7,9.0,6.791666666666667,6.699999999999999,10.0,0.0,67.0,94.0,81.25,80.5,2.0,17.0,8.0,24.1,19.291666666666668,24.1,10.0,6.0,99.12,99.71,99.495,99.60499999999999,22.0,2.0,4.988649992033521,14.44974984649779,9.934057632005885,10.191746315333095,16.0,0.0,21.0,7.0,13021.0,1.0,18.0,2012.0
2012-05-02,6.7,15.4,11.558333333333332,12.35,13.0,3.0,5.7,11.5,9.0,9.350000000000001,19.0,3.0,68.0,100.0,85.08333333333333,88.5,6.0,13.0,0.2,24.1,15.2125,16.1,0.0,5.0,99.16,99.68,99.46208333333334,99.525,8.0,19.0,6.2322667570974195,16.450956971299277,12.428463852687068,14.033041624191789,13.0,3.0,21.0,7.0,12894.0,2.0,18.0,2012.0
2012-05-03,10.3,19.7,15.333333333333334,16.3,19.0,2.0,9.9,16.5,13.245833333333332,13.2,22.0,2.0,73.0,99.0,87.95833333333333,93.5,0.0,17.0,0.8,24.1,12.575000000000001,12.9,17.0,23.0,99.07,99.81,99.445,99.41499999999999,11.0,23.0,11.532355823177438,23.85749175097398,18.316137193407886,19.434144873851334,19.0,2.0,21.0,7.0,13065.0,3.0,18.0,2012.0
2012-05-04,13.6,21.7,17.666666666666668,17.5,15.0,23.0,10.3,16.8,14.391666666666666,14.75,13.0,23.0,65.0,100.0,81.95833333333333,81.0,1.0,17.0,1.2,24.1,19.6125,24.1,9.0,0.0,99.13,99.6,99.33166666666666,99.35499999999999,23.0,3.0,15.018202280750872,26.348649065833424,21.31461615265853,21.14572561632196,13.0,23.0,21.0,7.0,12542.0,4.0,18.0,2012.0
2012-05-05,8.5,14.1,11.670833333333334,11.75,16.0,5.0,-1.0,7.0,3.9499999999999997,4.8,0.0,21.0,43.0,81.0,60.166666666666664,60.0,5.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.65,99.97,99.8575,99.88,11.0,0.0,7.843838189935428,13.322048713960516,10.665705820296887,11.01480266817454,16.0,22.0,21.0,7.0,12159.0,5.0,18.0,2012.0
2012-05-06,5.2,17.1,13.016666666666667,14.8,10.0,5.0,-3.0,2.3,-0.14583333333333334,-0.25,6.0,10.0,25.0,71.0,42.25,36.0,5.0,10.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.7,100.03,99.91250000000001,99.92500000000001,10.0,20.0,3.1110438765528494,15.051739074766129,10.82976969313882,12.341280415200107,13.0,5.0,21.0,7.0,12157.0,6.0,18.0,2012.0
2012-05-07,12.0,15.3,14.083333333333334,14.2,11.0,22.0,-1.6,11.1,3.1458333333333335,1.35,23.0,4.0,34.0,89.0,49.916666666666664,39.5,23.0,4.0,19.3,24.1,23.5,24.1,0.0,21.0,98.79,99.83,99.34791666666666,99.425,0.0,23.0,11.406944246758222,14.60362086819034,12.931059510057217,12.942619389961195,23.0,5.0,21.0,7.0,12983.0,0.0,19.0,2012.0
2012-05-08,12.4,17.1,14.487499999999999,14.399999999999999,14.0,3.0,9.5,13.8,11.924999999999999,12.2,8.0,20.0,70.0,97.0,85.08333333333333,84.0,4.0,18.0,4.8,24.1,19.4875,24.1,9.0,6.0,98.57,98.77,98.66333333333334,98.66,21.0,7.0,14.050956971299277,19.464688358177355,16.72862026699967,16.680914652279643,14.0,20.0,21.0,6.0,12923.0,1.0,19.0,2012.0
2012-05-09,8.7,19.1,12.762500000000001,12.2,11.0,23.0,6.0,11.0,9.366666666666667,10.0,3.0,23.0,49.0,94.0,81.20833333333333,85.5,5.0,11.0,16.1,24.1,21.633333333333336,24.1,8.0,5.0,98.41,98.73,98.57291666666667,98.58,0.0,12.0,8.339617746573099,19.549749846497793,13.786600022249196,13.857055878003413,11.0,23.0,21.0,6.0,12985.0,2.0,19.0,2012.0
2012-05-10,7.0,16.1,11.404166666666667,11.149999999999999,14.0,4.0,-3.6,5.4,1.7249999999999999,2.55,0.0,18.0,29.0,84.0,54.958333333333336,50.0,5.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.61,99.21,98.80916666666667,98.765,23.0,1.0,5.897359345033603,14.297440171251909,9.759825883168567,9.391815376977918,14.0,4.0,21.0,6.0,12948.0,3.0,19.0,2012.0
2012-05-11,8.1,21.8,15.229166666666666,15.1,16.0,5.0,0.9,4.6,2.279166666666667,2.25,11.0,0.0,27.0,62.0,43.458333333333336,42.0,3.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.23,99.92,99.63,99.66,22.0,0.0,6.2438381899354285,20.21889739641133,13.679417650090969,13.614700858405572,16.0,5.0,21.0,6.0,12471.0,4.0,19.0,2012.0
2012-05-12,10.9,25.1,18.304166666666667,18.6,14.0,3.0,3.3,12.8,8.404166666666667,8.25,17.0,0.0,38.0,68.0,53.625,55.5,22.0,14.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.83,100.09,99.97874999999999,99.975,7.0,16.0,10.223514638445526,26.708591626601343,18.972588895065854,20.138827466660416,15.0,3.0,21.0,6.0,12154.0,5.0,19.0,2012.0
2012-05-13,11.8,18.7,15.0,15.15,13.0,5.0,5.8,11.0,8.916666666666666,9.0,13.0,1.0,54.0,80.0,67.5,64.0,3.0,1.0,19.3,24.1,23.700000000000003,24.1,0.0,5.0,99.88,100.25,100.06625000000001,100.09,8.0,18.0,12.167990967603892,20.454423196920548,15.810687894929702,15.128107735496435,13.0,5.0,21.0,6.0,12339.0,6.0,19.0,2012.0
2012-05-14,11.0,21.4,15.991666666666667,15.4,15.0,3.0,7.9,11.5,9.408333333333333,9.2,10.0,6.0,47.0,86.0,66.375,68.0,3.0,14.0,12.9,24.1,22.833333333333332,24.1,0.0,5.0,99.51,99.89,99.69958333333334,99.765,0.0,17.0,11.743930499423948,22.912823070392317,17.011801562348307,16.455855443972847,16.0,3.0,21.0,6.0,13230.0,0.0,20.0,2012.0
2012-05-15,10.4,23.7,18.316666666666666,19.8,16.0,4.0,4.8,11.7,7.695833333333333,7.95,10.0,20.0,32.0,84.0,53.125,48.5,4.0,16.0,19.3,24.1,23.3,24.1,0.0,5.0,98.95,99.53,99.27416666666666,99.38499999999999,0.0,23.0,10.767990967603891,23.654082892645626,18.653055660811507,19.639479416562594,11.0,4.0,21.0,6.0,13208.0,1.0,20.0,2012.0
2012-05-16,8.6,17.2,13.429166666666667,13.8,2.0,23.0,-1.4,11.0,5.0249999999999995,6.0,8.0,19.0,39.0,89.0,57.916666666666664,57.0,9.0,19.0,16.1,24.1,23.76666666666667,24.1,0.0,9.0,98.84,99.84,99.26583333333333,99.275,23.0,5.0,6.339180444057192,16.912309260415576,12.874880370619847,13.128735416380216,2.0,23.0,21.0,6.0,13110.0,2.0,20.0,2012.0
2012-05-17,4.3,16.5,11.329166666666666,12.65,17.0,5.0,-0.1,2.9,1.2833333333333334,1.2,22.0,12.0,35.0,79.0,52.458333333333336,48.0,5.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.87,100.24,100.07041666666667,100.07499999999999,8.0,0.0,2.3647247048136855,14.643838189935428,9.500550445374802,10.986983142223135,17.0,5.0,21.0,6.0,12966.0,3.0,20.0,2012.0
