,temp,dew_point_temp,rel_hum,visibility,press,daily_demand,hmdxx,year,month,day_of_week,week_of_year,sun_set
4622,20.4125,15.5125,74.70833333333333,23.700000000000003,99.385,18074.416666666668,24.73065040464802,2006,8,0,35,21.0
4623,19.9375,15.429166666666667,76.45833333333333,23.566666666666663,99.165,17789.458333333332,24.191730393265164,2006,8,1,35,20.0
4624,18.1125,12.620833333333332,71.08333333333333,24.100000000000005,99.79,17288.208333333332,20.736819821078708,2006,8,2,35,20.0
4625,16.945833333333333,8.5375,58.333333333333336,24.100000000000005,100.39833333333333,16913.541666666668,17.65821250212527,2006,8,3,35,20.0
4626,18.445833333333333,12.633333333333333,69.66666666666667,24.100000000000005,100.4775,16562.083333333332,21.067613998604056,2006,9,4,35,20.0
4627,16.358333333333334,12.775,80.0,20.166666666666668,100.22875,14825.0,19.04027728462339,2006,9,5,35,20.0
4628,14.495833333333332,12.841666666666669,90.04166666666667,17.995833333333334,99.64708333333334,14075.583333333334,17.213127239549333,2006,9,6,35,20.0
4629,16.670833333333334,12.429166666666667,76.625,24.100000000000005,99.825,14402.541666666666,19.164963258373145,2006,9,0,36,20.0
4630,17.6875,13.795833333333334,78.375,23.5,99.6975,16723.291666666668,20.948304129694467,2006,9,1,36,20.0
4631,18.6125,14.304166666666667,76.95833333333333,24.100000000000005,99.55291666666666,17016.958333333332,22.166867161212263,2006,9,2,36,20.0
4632,19.45833333333333,13.033333333333331,68.625,24.100000000000005,99.70958333333334,17119.041666666668,22.291253576792297,2006,9,3,36,20.0
4633,21.441666666666663,14.8875,68.79166666666667,20.758333333333336,99.45833333333331,17473.458333333332,25.36601339469553,2006,9,4,36,20.0
4634,15.608333333333334,12.558333333333332,82.375,23.9,99.7525,15148.166666666666,18.295308967925795,2006,9,5,36,20.0
4635,12.945833333333333,5.479166666666667,62.29166666666666,24.100000000000005,100.50125,14365.875,12.429565546110725,2006,9,6,36,20.0
4636,14.616666666666667,7.133333333333333,60.958333333333336,24.100000000000005,100.65041666666669,16228.541666666666,14.731767636477414,2006,9,0,37,20.0
4637,16.241666666666667,13.2,82.70833333333333,17.01666666666667,99.92375,16558.25,19.192729505241328,2006,9,1,37,20.0
4638,18.1625,17.075,93.45833333333331,13.358333333333334,98.91875,16883.375,23.53662622443855,2006,9,2,37,20.0
4639,16.679166666666667,14.729166666666666,88.5,21.42916666666667,99.33958333333334,16864.875,20.48607764757701,2006,9,3,37,20.0
4640,17.720833333333335,15.258333333333333,85.875,20.0875,100.0075,16699.791666666668,21.856335920932505,2006,9,4,37,20.0
4641,17.783333333333335,14.916666666666666,83.70833333333333,22.433333333333334,100.06333333333332,15052.5,21.708925504105142,2006,9,5,37,20.0
4642,18.625,15.595833333333331,83.70833333333333,15.166666666666666,99.27666666666666,14964.75,22.991671465183003,2006,9,6,37,20.0
4643,20.125,16.825,82.29166666666667,14.55,98.57583333333334,17372.375,25.32305610188162,2006,9,0,38,20.0
4644,15.233333333333334,10.020833333333334,72.875,22.566666666666663,98.59208333333332,16667.5,16.570808794883643,2006,9,1,38,20.0
4645,12.054166666666667,6.891666666666667,71.70833333333333,24.100000000000005,98.88625,16275.833333333334,12.096905135119506,2006,9,2,38,20.0
4646,11.8375,5.308333333333334,66.83333333333333,24.100000000000005,99.66666666666669,16257.375,11.242503645301175,2006,9,3,38,20.0
4647,13.416666666666666,9.708333333333334,78.75,23.03333333333333,99.56,16227.833333333334,14.726465891173056,2006,9,4,38,20.0
4648,19.716666666666665,17.108333333333334,85.625,16.691666666666666,98.50875,15184.541666666666,25.09769275772844,2006,9,5,38,20.0
4649,16.708333333333332,13.441666666666665,81.58333333333333,23.229166666666668,98.13166666666666,14542.625,19.87774379245533,2006,9,6,38,20.0
4650,12.654166666666669,8.241666666666667,75.91666666666667,24.100000000000005,98.89625,16248.958333333334,13.173524305247538,2006,9,0,39,20.0
4651,12.9625,7.516666666666667,71.79166666666667,24.100000000000005,99.36625,16299.25,13.187880025044937,2006,9,1,39,20.0
4652,16.529166666666665,11.670833333333334,74.58333333333333,22.9,98.72208333333332,16545.708333333332,18.714996518516127,2006,9,2,39,20.0
4653,11.608333333333334,8.416666666666666,80.95833333333333,23.36666666666667,98.68166666666669,16423.208333333332,12.315665758015593,2006,9,3,39,20.0
4654,8.4375,3.641666666666667,72.91666666666667,24.100000000000005,99.16083333333334,16132.166666666666,7.288388813501181,2006,9,4,39,20.0
4655,11.0125,8.041666666666666,82.41666666666667,19.7625,99.22958333333334,14918.333333333334,11.481176420809945,2006,9,5,39,20.0
4656,12.5,9.333333333333334,82.375,18.27916666666667,99.39083333333332,14376.166666666666,13.515476117717093,2006,10,6,39,19.0
4657,13.079166666666666,9.1375,78.20833333333333,24.100000000000005,99.93958333333336,16333.333333333334,14.076942176672114,2006,10,0,40,19.0
4658,18.129166666666663,15.283333333333331,84.29166666666667,22.09583333333333,99.75458333333334,16619.5,22.30014389793112,2006,10,1,40,19.0
4659,14.2375,12.470833333333331,89.54166666666667,16.583333333333332,99.55166666666666,16586.916666666668,17.018384478138497,2006,10,2,40,19.0
4660,8.379166666666666,1.5333333333333332,64.375,24.100000000000005,100.59833333333334,16287.166666666666,6.630841854216256,2006,10,3,40,19.0
4661,8.354166666666666,2.658333333333333,68.66666666666667,24.100000000000005,101.07625,16078.458333333334,6.919571118602234,2006,10,4,40,19.0
4662,9.608333333333333,4.016666666666667,71.125,24.100000000000005,100.91958333333334,14519.833333333334,8.628310378208432,2006,10,5,40,19.0
4663,12.816666666666668,9.066666666666666,78.91666666666667,24.100000000000005,100.34,13936.25,13.853053524719122,2006,10,6,40,19.0
4664,14.625,9.4625,72.66666666666667,22.83333333333333,99.97,13999.958333333334,15.700797646099586,2006,10,0,41,19.0
4665,12.2625,5.616666666666667,64.375,24.100000000000005,99.73875,16084.583333333334,11.790731030176405,2006,10,1,41,19.0
4666,14.741666666666667,13.266666666666666,91.125,19.2875,98.0675,16719.166666666668,17.738015572014024,2006,10,2,41,19.0
4667,5.579166666666667,0.5375,70.95833333333333,23.9,97.91625,16519.791666666668,3.722280998230635,2006,10,3,41,19.0
4668,3.7083333333333335,-2.7541666666666664,63.41666666666666,23.700000000000003,98.26083333333334,16848.75,0.9481627452273612,2006,10,4,41,19.0
4669,5.95,0.3125,67.5,24.100000000000005,98.58791666666669,15186.25,3.875539042195888,2006,10,5,41,19.0
4670,6.395833333333333,-0.7791666666666667,61.54166666666666,24.100000000000005,99.5,14610.458333333334,4.052988461100701,2006,10,6,41,19.0
4671,8.375,3.475,72.16666666666667,22.9,99.99833333333332,16465.625,7.247863775394656,2006,10,0,42,19.0
4672,11.133333333333333,10.0,93.08333333333331,13.133333333333333,98.58333333333331,16852.458333333332,12.488488372556551,2006,10,1,42,19.0
4673,13.675,10.5875,81.625,22.36666666666667,98.85833333333332,16428.833333333332,15.245280590115938,2006,10,2,42,19.0
4674,11.325,9.383333333333333,87.95833333333333,19.55,98.58375,16537.958333333332,12.4872848605973,2006,10,3,42,19.0
4675,6.254166666666666,2.75,78.58333333333333,23.1,98.67916666666667,16663.166666666668,4.8410539824137935,2006,10,4,42,19.0
4676,7.1875,4.004166666666666,80.45833333333333,21.633333333333336,99.39291666666666,15169.291666666666,6.175435910820504,2006,10,5,42,19.0
4677,9.091666666666669,7.745833333333334,91.375,15.670833333333334,98.56166666666668,15116.875,9.410182910451171,2006,10,6,42,19.0
4678,4.6000000000000005,0.3249999999999999,74.41666666666667,24.100000000000005,98.63666666666668,16940.666666666668,2.524571349578142,2006,10,0,43,19.0
4679,4.195833333333334,1.0333333333333334,80.16666666666667,23.3,99.0175,16962.791666666668,2.3097146936635826,2006,10,1,43,19.0
4680,5.083333333333333,0.7333333333333334,74.04166666666667,24.100000000000005,99.79375,16975.166666666668,3.124061390430616,2006,10,2,43,19.0
4681,3.579166666666667,-1.1208333333333331,72.04166666666667,24.100000000000005,100.23208333333334,16976.166666666668,1.1539320023424942,2006,10,3,43,19.0
4682,4.020833333333333,1.95,86.66666666666667,18.870833333333334,99.34916666666668,17228.666666666668,2.415367502648183,2006,10,4,43,19.0
4683,5.108333333333333,3.545833333333333,89.95833333333333,16.8,96.91041666666666,15881.166666666666,3.95081603870248,2006,10,5,43,19.0
4684,4.466666666666667,-1.6083333333333334,65.83333333333333,23.23333333333333,97.97166666666668,15610.166666666666,1.941712038461596,2006,10,6,43,18.0
4685,6.75,0.0291666666666666,63.91666666666666,24.100000000000005,99.25833333333333,17006.166666666668,4.619481504035387,2006,10,0,44,18.0
4686,9.920833333333333,5.604166666666667,75.20833333333333,23.9,98.8175,16908.208333333332,9.566280153805874,2006,10,1,44,18.0
4687,4.195833333333334,-2.145833333333333,64.75,24.100000000000005,99.56416666666668,17064.458333333332,1.559462840688994,2006,11,2,44,18.0
4688,0.8166666666666668,-4.6,67.70833333333333,24.100000000000005,99.67583333333332,17563.458333333332,-2.319636293871464,2006,11,3,44,18.0
4689,0.4083333333333334,-4.7,70.45833333333333,24.100000000000005,100.38,17591.625,-2.738261394615664,2006,11,4,44,18.0
4690,1.55,-5.0,62.958333333333336,24.100000000000005,100.94291666666668,16059.291666666666,-1.6584808747975297,2006,11,5,44,18.0
4691,6.745833333333334,0.1166666666666666,63.29166666666666,23.9,100.69416666666666,15480.666666666666,4.626170415798001,2006,11,6,44,18.0
4692,7.524999999999999,2.441666666666667,70.83333333333333,23.9,100.40666666666668,16883.833333333332,6.081577328941674,2006,11,0,45,18.0
4693,8.408333333333333,6.358333333333333,87.25,16.554166666666667,99.60541666666668,17142.875,8.192908951384728,2006,11,1,45,18.0
4694,9.179166666666667,8.987499999999999,98.75,3.591666666666667,98.53083333333332,16996.875,10.013124925461597,2006,11,2,45,18.0
4695,10.604166666666666,7.766666666666667,83.04166666666667,17.558333333333334,98.23666666666666,16839.208333333332,11.000957283462432,2006,11,3,45,17.0
4696,5.866666666666667,1.5791666666666666,74.0,24.100000000000005,99.44208333333334,16790.458333333332,4.116476189048585,2006,11,4,45,17.0
4697,5.0125,3.6208333333333336,90.875,18.01666666666667,99.055,15828.541666666666,3.8818354631334295,2006,11,5,45,17.0
4698,2.5166666666666666,-0.5791666666666667,80.0,24.100000000000005,100.37416666666668,15562.0,0.2177229404790212,2006,11,6,45,17.0
4699,4.383333333333334,2.8666666666666667,89.95833333333333,16.77916666666667,99.88083333333331,17484.666666666668,3.020075421804941,2006,11,0,46,17.0
4700,5.641666666666667,2.8083333333333336,82.70833333333333,20.89583333333333,99.16875,17445.333333333332,4.257429174054736,2006,11,1,46,17.0
4701,6.25,2.404166666666667,76.83333333333333,14.916666666666666,99.24,17160.791666666668,4.746150336186722,2006,11,2,46,17.0
4702,10.616666666666667,10.266666666666667,97.75,6.025,97.78958333333333,17372.333333333332,12.08018498951582,2006,11,3,46,17.0
4703,4.979166666666667,2.2,82.5,21.36666666666667,98.59,17240.958333333332,3.4251138986183123,2006,11,4,46,17.0
4704,3.6666666666666665,0.0708333333333333,77.95833333333333,24.100000000000005,99.62291666666664,15933.958333333334,1.5265021592198018,2006,11,5,46,17.0
4705,0.8416666666666667,-3.1291666666666664,74.66666666666667,24.100000000000005,99.70833333333331,15824.416666666666,-2.01442982817472,2006,11,6,46,17.0
4706,0.125,-4.6875,70.20833333333333,23.700000000000003,100.285,17990.166666666668,-3.027581904313556,2006,11,0,47,17.0
4707,1.8125,-3.4,68.79166666666667,22.83333333333333,101.05041666666666,17895.791666666668,-1.0712684747035883,2006,11,1,47,17.0
4708,2.1958333333333333,-0.3875,83.875,22.433333333333334,100.94083333333332,17733.666666666668,-0.0320330369390897,2006,11,2,47,17.0
4709,1.758333333333333,-0.5916666666666667,85.45833333333333,11.6375,100.53208333333332,17565.416666666668,-0.5285949440622724,2006,11,3,47,17.0
4710,4.054166666666666,0.9583333333333334,80.83333333333333,16.82916666666667,100.50291666666668,17196.541666666668,2.14457643777562,2006,11,4,47,17.0
4711,2.2125,1.2541666666666669,93.66666666666669,10.204166666666667,100.14083333333332,15684.916666666666,0.4018386858897682,2006,11,5,47,17.0
4712,8.5375,5.591666666666666,82.375,19.03333333333333,100.14041666666668,15300.0,8.07058206392954,2006,11,6,47,17.0
4713,10.170833333333333,7.695833333333333,85.0,10.0625,100.165,17244.416666666668,10.479211366814052,2006,11,0,48,17.0
4714,7.145833333333333,6.445833333333333,95.41666666666669,5.041666666666667,100.25333333333332,17659.958333333332,6.956848128019306,2006,11,1,48,17.0
4715,10.633333333333333,9.5875,93.625,8.758333333333335,99.82958333333332,17439.041666666668,11.86860826776102,2006,11,2,48,17.0
4716,9.7,8.15,90.20833333333331,19.85833333333333,99.30416666666667,17466.833333333332,10.522877750434146,2006,11,3,48,17.0
4717,2.7916666666666665,0.9041666666666668,87.79166666666667,16.345833333333335,98.39083333333332,18200.166666666668,0.8760523680615119,2006,12,4,48,17.0
4718,0.7000000000000001,-4.7375,67.125,22.96666666666667,99.96875,16836.041666666668,-2.462838359367795,2006,12,5,48,17.0
4719,-1.575,-5.820833333333333,73.0,22.566666666666663,100.36541666666666,16869.333333333332,-4.908265041821605,2006,12,6,48,17.0
4720,-3.45,-8.200000000000001,70.41666666666667,21.0875,99.97416666666668,19037.625,-7.164814186689688,2006,12,0,49,17.0
4721,-4.175,-8.7125,71.33333333333333,23.9,100.03583333333334,19091.125,-7.961278989449592,2006,12,1,49,17.0
4722,1.7333333333333334,-2.2,75.66666666666667,20.03333333333333,99.10083333333334,18984.95833333333,-0.8756645967398377,2006,12,2,49,17.0
4723,-5.8875,-11.266666666666666,66.83333333333333,22.695833333333336,99.6925,19394.5,-9.855798249063092,2006,12,3,49,17.0
4724,-6.841666666666666,-11.745833333333332,68.75,24.100000000000005,100.39875,19579.58333333333,-10.985638638880884,2006,12,4,49,17.0
4725,-0.4083333333333332,-8.979166666666666,52.708333333333336,24.100000000000005,100.02708333333334,17436.833333333332,-4.21154729933975,2006,12,5,49,17.0
4726,4.308333333333334,-4.516666666666667,52.75,24.100000000000005,100.01166666666668,16577.5,1.2150502083380792,2006,12,6,49,17.0
4727,4.145833333333333,1.8583333333333332,85.54166666666667,15.041666666666666,100.78958333333333,18364.875,2.491112402742409,2006,12,0,50,17.0
4728,6.333333333333333,4.016666666666667,85.83333333333333,13.362500000000002,100.55708333333332,18329.416666666668,5.300496922186492,2006,12,1,50,17.0
4729,7.033333333333334,2.775,74.70833333333333,21.766666666666666,99.33916666666666,18120.75,5.662432358121429,2006,12,2,50,17.0
4730,6.604166666666667,2.8000000000000003,77.875,19.366666666666667,98.76791666666666,17910.916666666668,5.218430574945822,2006,12,3,50,17.0
4731,7.070833333333333,2.4791666666666665,72.875,23.5,98.23875,17729.625,5.5875688924890445,2006,12,4,50,17.0
4732,3.595833333333333,-1.8541666666666667,68.375,24.100000000000005,99.67041666666668,16416.75,1.020181488665148,2006,12,5,50,17.0
4733,8.4,2.8541666666666665,69.25,22.633333333333336,99.38333333333333,15853.208333333334,7.16855243863627,2006,12,6,50,17.0
4734,4.0875,-2.066666666666667,64.58333333333333,24.100000000000005,100.10958333333332,17802.083333333332,1.4848333306365442,2006,12,0,51,17.0
4735,1.6916666666666669,-5.2625,60.375,24.100000000000005,100.53541666666666,18314.166666666668,-1.5647145028766094,2006,12,1,51,17.0
4736,2.3833333333333333,-4.795833333333333,61.41666666666666,24.100000000000005,100.30208333333331,18225.625,-0.7900653021186149,2006,12,2,51,17.0
4737,4.3500000000000005,-2.379166666666667,62.125,24.100000000000005,100.4275,17802.458333333332,1.6545955075438157,2006,12,3,51,17.0
4738,4.354166666666667,2.8125,90.16666666666669,11.616666666666667,99.755,17648.291666666668,3.00847510814495,2006,12,4,51,17.0
4739,5.595833333333334,3.458333333333333,86.41666666666667,17.833333333333332,98.67166666666668,16072.291666666666,4.425924231324846,2006,12,5,51,17.0
4740,3.341666666666667,-0.5458333333333334,76.29166666666667,23.3,99.67416666666666,14945.083333333334,1.0543038354349317,2006,12,6,51,17.0
4741,2.25,0.7333333333333333,89.83333333333333,13.054166666666667,99.41291666666666,14472.5,0.2914932628344587,2006,12,0,52,17.0
4742,1.9166666666666667,-0.4458333333333333,84.625,20.96666666666667,98.21375,14865.208333333334,-0.3185932833298716,2006,12,1,52,17.0
4743,0.1791666666666667,-4.141666666666667,72.95833333333333,22.766666666666666,99.20333333333332,16626.291666666668,-2.866970868795065,2006,12,2,52,17.0
4744,2.0416666666666665,-0.3333333333333333,84.5,16.120833333333334,100.49,16536.958333333332,-0.190719730240634,2006,12,3,52,17.0
4745,-1.8916666666666664,-4.8625,80.29166666666667,21.15833333333333,101.55166666666668,16890.75,-5.051626075670768,2006,12,4,52,17.0
4746,-1.05,-4.125,79.91666666666667,19.554166666666667,101.03166666666668,16194.458333333334,-4.0828084513624185,2006,12,5,52,17.0
4747,0.5333333333333333,-1.7166666666666668,85.25,19.1125,100.235,15711.291666666666,-1.9744793691739595,2006,12,6,52,17.0
4748,6.416666666666667,2.9875000000000003,79.375,20.683333333333334,98.64833333333333,14921.833333333334,5.095549641759472,2007,1,0,1,17.0
4749,1.8041666666666665,-3.0708333333333333,70.79166666666667,24.100000000000005,100.21291666666669,17261.333333333332,-1.0343366372610474,2007,1,1,1,17.0
4750,3.720833333333333,-0.5916666666666667,74.33333333333333,23.5,99.87875,17673.291666666668,1.4208664696358655,2007,1,2,1,17.0
4751,7.6625,2.845833333333333,72.54166666666667,23.03333333333333,99.24416666666669,17330.791666666668,6.290344606106739,2007,1,3,1,17.0
4752,9.754166666666666,8.583333333333334,92.5,15.783333333333331,98.52791666666668,17118.125,10.417177441678051,2007,1,4,1,17.0
4753,6.595833333333334,4.75,88.45833333333333,15.783333333333331,98.55041666666666,15794.416666666666,5.957086386882654,2007,1,5,1,17.0
4754,3.2458333333333336,-2.1750000000000003,67.83333333333333,23.76666666666667,99.90958333333332,15844.333333333334,0.6001038499352179,2007,1,6,1,17.0
4755,2.2375000000000003,-0.9833333333333334,80.33333333333333,18.7625,98.11708333333333,18175.83333333333,-0.0779315668110085,2007,1,0,2,17.0
4756,-1.3833333333333335,-6.991666666666667,66.41666666666667,23.9,98.6625,18525.875,-4.914512643674986,2007,1,1,2,17.0
4757,-5.108333333333333,-11.083333333333334,63.41666666666666,24.100000000000005,100.15916666666668,19227.83333333333,-9.188562528134897,2007,1,2,2,18.0
4758,1.6208333333333331,-7.625,53.0,23.9,100.25458333333334,18842.125,-1.997169484748243,2007,1,3,2,18.0
4759,5.525,3.65,88.66666666666667,11.566666666666668,99.81583333333332,18152.08333333333,4.449668035193295,2007,1,4,2,18.0
4760,-1.3875,-5.495833333333334,73.83333333333333,21.425,100.40541666666668,17049.25,-4.600275649162319,2007,1,5,2,18.0
4761,-1.7041666666666666,-4.591666666666667,80.70833333333333,19.1875,100.43583333333332,16985.458333333332,-4.839013648735404,2007,1,6,2,18.0
4762,-3.6875,-5.779166666666666,85.58333333333333,12.2125,99.31666666666666,19313.95833333333,-7.029479670566072,2007,1,0,3,18.0
4763,-9.854166666666666,-14.041666666666666,72.04166666666667,23.700000000000003,100.33291666666666,19896.625,-14.228065488663823,2007,1,1,3,18.0
4764,-6.5875,-10.958333333333334,71.33333333333333,22.9,101.43625,20104.45833333333,-10.646178952181588,2007,1,2,3,18.0
4765,-1.5791666666666666,-5.916666666666667,72.25,22.23333333333333,100.17833333333334,19349.83333333333,-4.926515438143289,2007,1,3,3,18.0
4766,-1.7166666666666668,-5.583333333333333,75.41666666666667,18.1375,99.01083333333334,18856.58333333333,-4.976543153857345,2007,1,4,3,18.0
4767,-8.795833333333333,-14.320833333333333,64.83333333333333,23.76666666666667,100.18375,18081.875,-13.2101666878676,2007,1,5,3,18.0
4768,-8.220833333333333,-12.2625,73.16666666666667,22.5,100.38125,18231.166666666668,-12.42230439004382,2007,1,6,3,18.0
4769,-6.15,-9.65,76.625,19.35833333333333,99.23666666666666,19545.791666666668,-10.062592871776882,2007,1,0,4,18.0
4770,-2.908333333333333,-5.983333333333333,79.5,17.89166666666667,98.82,19342.666666666668,-6.277350355220443,2007,1,1,4,18.0
4771,-5.983333333333333,-10.929166666666667,68.79166666666667,19.9875,99.43208333333332,19469.20833333333,-10.01039912890107,2007,1,2,4,18.0
4772,-13.829166666666666,-19.42083333333333,63.083333333333336,23.76666666666667,99.65375,20419.08333333333,-18.630799514462023,2007,1,3,4,18.0
4773,-12.625,-16.787499999999998,71.54166666666667,17.05,99.38291666666667,20531.875,-17.145028707906423,2007,1,4,4,18.0
4774,-2.829166666666667,-3.7541666666666655,93.5,7.8125,98.20041666666668,18475.20833333333,-5.8037609618148585,2007,1,5,4,18.0
4775,-8.620833333333334,-10.791666666666666,84.29166666666667,17.379166666666666,98.66708333333334,18049.791666666668,-12.644402297750814,2007,1,6,4,18.0
4776,-10.6375,-13.808333333333332,77.91666666666667,24.100000000000005,99.2475,20182.666666666668,-14.99669268027002,2007,1,0,5,18.0
4777,-9.2375,-11.55,83.33333333333333,17.816666666666666,99.10541666666668,20359.541666666668,-13.370602667908022,2007,1,1,5,18.0
4778,-8.0,-11.7875,74.625,23.76666666666667,99.32833333333332,20141.125,-12.165061831128568,2007,1,2,5,18.0
4779,-5.266666666666667,-9.670833333333333,71.54166666666667,20.9,98.86833333333334,19633.58333333333,-9.145387573324156,2007,2,3,5,18.0
4780,-4.995833333333334,-9.4125,71.58333333333333,21.07916666666667,98.29875,19264.791666666668,-8.856366559505226,2007,2,4,5,18.0
4781,-10.833333333333334,-15.245833333333332,70.33333333333333,20.725,98.76,18470.416666666668,-15.329710659232774,2007,2,5,5,18.0
4782,-15.204166666666666,-20.691666666666663,63.333333333333336,22.729166666666668,99.39833333333333,19001.125,-20.084461233662434,2007,2,6,5,18.0
4783,-13.408333333333331,-17.325,72.95833333333333,16.045833333333334,99.80791666666666,21026.33333333333,-18.03922987376316,2007,2,0,6,18.0
4784,-12.95,-17.175,71.16666666666667,24.100000000000005,99.85125,20955.416666666668,-17.605980969747254,2007,2,1,6,18.0
4785,-11.495833333333332,-15.329166666666666,73.625,23.76666666666667,99.25875,20765.125,-15.999735741020563,2007,2,2,6,18.0
4786,-8.166666666666666,-12.904166666666669,69.33333333333333,23.229166666666668,99.1325,20307.291666666668,-12.449008382183465,2007,2,3,6,18.0
4787,-8.1,-12.470833333333331,71.20833333333333,21.95833333333333,99.51333333333334,19951.125,-12.323484102751577,2007,2,4,6,18.0
4788,-8.049999999999999,-12.4125,71.33333333333333,23.76666666666667,99.5575,18304.0,-12.281378277746976,2007,2,5,6,18.0
4789,-8.166666666666666,-12.591666666666669,70.79166666666667,23.9,99.77958333333332,18167.5,-12.416215758397684,2007,2,6,6,18.0
4790,-8.3375,-12.4625,72.375,22.766666666666666,100.28708333333331,19913.95833333333,-12.547041356198957,2007,2,0,7,18.0
4791,-15.604166666666666,-22.0875,58.625,18.691666666666663,100.7875,21127.08333333333,-20.55554487333912,2007,2,1,7,18.0
4792,-13.8125,-17.591666666666665,73.41666666666667,11.5,99.40291666666668,20866.791666666668,-18.493313965794627,2007,2,2,7,18.0
4793,-14.408333333333331,-20.041666666666668,63.41666666666666,23.5,99.22,20836.08333333333,-19.220695029069955,2007,2,3,7,18.0
4794,-8.508333333333333,-12.566666666666668,73.04166666666667,21.495833333333334,98.77125,20040.58333333333,-12.756157065636584,2007,2,4,7,18.0
4795,-8.358333333333333,-12.158333333333331,74.25,19.09166666666667,98.55958333333332,18371.5,-12.533571571318022,2007,2,5,7,18.0
4796,-11.2875,-15.9375,69.70833333333333,23.9,99.03208333333332,18040.95833333333,-15.810959921332904,2007,2,6,7,18.0
4797,-8.9,-13.808333333333332,68.08333333333333,23.23333333333333,99.29041666666669,20203.25,-13.207988262581596,2007,2,0,8,18.0
4798,2.183333333333333,-2.0791666666666666,73.33333333333333,20.366666666666667,98.28166666666668,18995.25,-0.4399132983858946,2007,2,1,8,18.0
4799,-0.9625,-5.3375,73.08333333333333,24.100000000000005,99.07,18718.25,-4.2186672170701405,2007,2,2,8,18.0
4800,-0.325,-2.7416666666666667,84.16666666666667,16.820833333333336,98.28541666666666,18895.916666666668,-3.031415081277536,2007,2,3,8,18.0
4801,-8.908333333333333,-14.9125,62.708333333333336,24.100000000000005,100.26458333333332,19413.0,-13.371992120524988,2007,2,4,8,18.0
4802,-8.741666666666667,-14.208333333333334,64.875,24.100000000000005,100.57583333333334,17969.25,-13.132585483511592,2007,2,5,8,18.0
4803,-4.404166666666667,-7.041666666666667,82.0,20.10833333333333,99.525,17556.708333333332,-7.90295037073349,2007,2,6,8,19.0
4804,-2.8166666666666664,-4.066666666666666,91.08333333333331,7.145833333333333,98.76166666666668,18992.541666666668,-5.854184606953673,2007,2,0,9,19.0
4805,-2.208333333333333,-4.3875,85.25,15.679166666666667,99.3525,18847.58333333333,-5.303819006264932,2007,2,1,9,19.0
4806,-1.8208333333333333,-9.370833333333334,57.79166666666666,24.100000000000005,99.96416666666666,18597.0,-5.671613084261204,2007,2,2,9,19.0
4807,-3.325,-6.529166666666666,79.20833333333333,15.425000000000002,99.40666666666668,19196.291666666668,-6.746121174892386,2007,3,3,9,19.0
4808,0.7125,-1.6208333333333331,85.25,17.133333333333336,97.39583333333331,18617.20833333333,-1.8010951591488478,2007,3,4,9,19.0
4809,-0.9875,-5.629166666666666,70.79166666666667,23.433333333333337,97.93291666666666,16975.208333333332,-4.304604604771803,2007,3,5,9,19.0
4810,-2.75,-7.829166666666667,68.375,23.566666666666663,98.68791666666664,16918.541666666668,-6.411361241260427,2007,3,6,9,19.0
4811,-6.979166666666667,-12.170833333333334,67.0,20.616666666666667,99.17541666666666,19493.416666666668,-11.108817460556116,2007,3,0,10,19.0
4812,-17.0125,-25.266666666666666,49.25,22.691666666666663,101.17125,20669.33333333333,-22.098339363267574,2007,3,1,10,19.0
4813,-10.5375,-15.166666666666666,69.54166666666667,21.15416666666667,100.415,20082.541666666668,-15.025453874263851,2007,3,2,10,19.0
4814,-7.358333333333333,-13.483333333333334,63.0,23.9,100.49083333333334,19699.5,-11.69947687904049,2007,3,3,10,19.0
4815,-3.0125,-8.3375,67.125,24.100000000000005,100.32333333333334,19156.33333333333,-6.714442015946774,2007,3,4,10,19.0
4816,1.9875,0.1374999999999999,87.58333333333333,12.4,99.36125,17054.125,-0.0773363041113031,2007,3,5,10,19.0
4817,1.4291666666666665,-4.5125,65.375,23.433333333333334,100.50875,16079.25,-1.6820853832535183,2007,3,6,10,20.0
4818,3.1041666666666665,-3.483333333333333,62.75,24.100000000000005,100.08291666666666,17990.791666666668,0.1953423964343286,2007,3,0,11,20.0
4819,9.341666666666669,3.3833333333333333,66.58333333333333,24.100000000000005,99.11333333333332,17440.0,8.279306973792455,2007,3,1,11,20.0
4820,10.483333333333333,7.566666666666666,82.54166666666667,16.337500000000002,98.78166666666668,17322.625,10.864814873505784,2007,3,2,11,20.0
4821,0.475,-8.8625,49.833333333333336,24.100000000000005,100.14666666666666,17897.166666666668,-3.3138033676827248,2007,3,3,11,20.0
4822,-3.9583333333333335,-13.004166666666668,51.875,19.4125,100.39791666666667,18643.33333333333,-8.220136829624069,2007,3,4,11,20.0
4823,-3.7416666666666663,-11.2,58.5,18.90833333333333,99.37208333333332,17073.583333333332,-7.825079879438692,2007,3,5,11,20.0
4824,-2.066666666666667,-12.7625,44.708333333333336,24.100000000000005,99.77916666666664,16540.833333333332,-6.331374422901849,2007,3,6,11,20.0
4825,-0.6791666666666667,-3.825,79.58333333333333,21.1375,99.51875,18827.416666666668,-3.5986529626629022,2007,3,0,12,20.0
4826,-5.216666666666667,-13.0,55.583333333333336,23.9,101.13833333333334,18795.08333333333,-9.47419743368283,2007,3,1,12,20.0
4827,-0.8125,-7.233333333333333,62.54166666666666,23.566666666666663,100.82625,18696.041666666668,-4.271496978008921,2007,3,2,12,20.0
